Flévy	1162542	6.2617485	49.2410619
Mazzè	44555	7.9361787	45.2874392
Aytré	117887	-1.1147071	46.1311653
Vélye	2707116	4.1335045	48.8921923
Miéry	147911	5.6679967	46.8069315
Étray	453034	6.3362038	47.1292039
Ségny	139568	6.0734892	46.2946270
Pärnu	2133237	24.5219196	58.3789923
Bouëx	111315	0.3249146	45.6279050
Régny	901455	4.2150939	45.9997741
Préfecture d'Oujda-Angad عمالة وجدة - أنجاد	2432233	-2.0362449	34.6683276
Séris	272147	1.5017229	47.7549156
Morés	340807	-1.5617826	41.4776419
Burón	346902	-5.0124318	43.0548886
Çorum	223453	34.7293743	40.6459577
Súria	346328	1.7665214	41.8329710
Lünen	158454	7.5138311	51.6155729
Mölln	1604264	10.6930444	53.6144951
Piskó	575384	17.9324379	45.8154864
Železné	441997	16.4481862	49.3634487
Réaux	154496	-0.3793773	45.4659627
Kukës	1248537	20.4207584	42.0671663
Şiran	1835704	39.0745189	40.1803760
Çorlu	1771127	27.7518307	41.1151277
Bozüyük	1238965	29.9238136	39.8235993
belén	1309986	-77.0272667	1.5953334
Ségur	115107	2.8327051	44.2879161
Lünne	2006863	7.4413399	52.4085239
Bee	46615	8.5782726	45.9693845
Čiovo	3458523	16.3005246	43.4978750
Torás	346713	-0.6832763	39.9274878
Pivín	438230	17.1785303	49.3847731
Vstiš	439663	13.2482630	49.6399916
Lužce	441187	14.1959726	49.9817320
Rühen	1337350	10.8805959	52.4881434
Cítov	442359	14.3968151	50.3762070
Krumë	1248557	20.4455385	42.1930455
Ostrá	437280	14.8933187	50.1791617
Ōyodo	3248997	135.7981446	34.4030504
Frøya	405219	8.8895076	64.0705002
Pucón	1734577	-71.8466648	-39.2870117
Kunín	437962	17.9859400	49.6460369
Ica	1899013	-75.6332985	-14.2044337
Tirúa	1656147	-73.3950736	-38.3029382
Kaszásdűlő	6484394	19.0353759	47.5612504
Vélez	1315460	-73.7049895	6.2432076
Mölln	1427694	13.0484587	53.5790306
Lopës	1253923	19.8466151	40.3422989
Azêvo	6391628	-7.1459522	40.8666564
Bonów	5405540	22.9512467	51.1792548
Ilsjø	5754870	9.2376462	58.8303858
Øksne	6360047	9.4813269	59.5974954
Śliwa	6831956	19.6655958	53.7915033
Póvoa	5718282	-6.3243717	41.5785373
Áhkárjávri	7250386	24.2053083	69.4235378
Nazón	3687296	-79.0126168	-2.6774306
Gêrru	4052322	89.0497214	28.0931113
Dah	4663574	81.6802363	29.1429614
Pisté	6267871	-88.5906351	20.6985139
Bai	4710420	81.7586018	29.4818094
Válur	2113995	-7.1318766	62.1449598
Liběšice	439169	14.2702430	50.5835615
Hoøya	6345163	8.0015776	63.2895349
Frøya	7668092	4.8688409	61.7789648
Frøya	4148227	8.7333217	63.7331190
Cyców	6837344	23.1292402	51.2913999
Baj	1027769	18.3932458	47.6387144
Cisów	6826692	23.0968261	53.7529968
Aka	1027803	18.0787194	47.4053240
Đất Đỏ District	7153187	107.3104275	10.4784600
Liběšice	439281	13.6163966	50.2741154
Rönne	1572474	10.1765881	54.2639188
Irupé	6173240	-64.2025449	-31.4591607
Bžany	2321176	21.6376776	49.0707525
Novoť	2166351	19.2421554	49.4452688
Sírio	7606380	-54.7355315	-27.7436926
Büste	3643297	11.5384830	52.6887956
Rosém	5910286	-8.1784194	41.1418774
Õhu küla	355537	23.7954284	58.3929198
Zatín	2386267	21.8834858	48.4818363
Pólko	7006429	23.6924742	52.9447744
Młódnice	3426256	20.8679014	51.4268583
Pacółtówko	6907353	20.1651345	53.5503265
Żdżarki	6624064	20.5592485	51.5782612
Thüle	5190588	8.5910146	51.7072026
Cee	342273	-9.1966443	42.9603144
Bžany	439347	13.8747716	50.5914532
Uslon’	1370799	37.6439496	55.4657803
Różnowo	6878857	19.3515356	53.7394749
Górno	7065999	23.4645187	50.4844233
Ega	4081479	-8.5598905	40.0936277
Ica	1899015	-75.6121199	-14.3364698
Pólko	7098657	23.2981344	53.2189172
Kików	6488673	20.8696197	50.4070796
Lasów	6062637	15.0441393	51.2296801
Ouémo	1942009	166.4758632	-22.2795301
Zatín	2386227	21.8834858	48.4818363
Železné	2274960	20.4193999	48.4338336
Žihľava	2272528	19.4558122	48.2267368
Bžany	2321123	21.6273057	49.0831494
Pólko	6891902	19.5929720	53.2448885
Liběšice	433943	15.3582859	50.3496933
Ostrá	426911	14.8933187	50.1791617
Rtyně	432000	15.8661423	50.3602974
Bžany	432493	13.8752323	50.5912166
Lužec	425081	13.3478465	50.1607503
Cítov	426932	14.3992308	50.3811843
Pólko	6891690	19.8113583	53.2661807
Kunín	430838	17.9859400	49.6460369
Štítkov	430727	13.8504723	49.0689270
Pivín	430263	17.1785303	49.3847731
Železné	429564	16.4481862	49.3634487
Mušov	432355	16.5857913	48.9015142
Lužce	435731	14.1959726	49.9817320
Vstiš	423256	13.2482630	49.6399916
Srní I	423837	13.4869133	49.0805951
VI-A	1744181	121.3229641	14.0735173
IV-A	1744173	121.3309419	14.0726252
Veľká Bytča	1857546	18.5454744	49.2369182
Novoť	2230122	19.2421554	49.4452688
Cah	4800778	-6.6968690	55.0102652
Güsen	3708264	12.0040293	52.3454897
Cisów	6296124	20.8861731	50.7682558
Pólko	7621297	22.5550603	51.3316790
Górno	6279885	20.8171978	50.8382064
Bee	169690	-97.0582764	41.0064165
Abi	3716251	8.0328711	5.8866834
Pérez	3598274	-60.7673423	-32.9979399
Abért-tó	5122940	16.5635206	47.3610397
Veräjämäki	188138	24.9751174	60.2276881
Dybów	7678227	19.3258692	52.2432676
Póvoa	7837568	-8.2514642	40.3998932
Śliwa	3371359	18.5307834	51.2027689
Górno	6896721	22.1576287	50.2732193
Żarówka	6972302	21.2266686	50.1528999
Kølby	6710957	9.4246007	56.9799349
Ica	1899031	-75.9507917	-14.2631046
Sesué	347834	0.4717868	42.5514189
Farní náměstí	376863	18.3417408	49.6760347
