Ouézy	279225	-0.1054214	49.0853097
Fréchède	2535316	0.2592003	43.3653861
Vic	341903	2.2433848	41.9206838
Province de Taza اقليم تازة	1708880	-4.1535652	34.2861360
Ifs	172647	-0.3407313	49.1443375
Sörup	1149246	9.6493690	54.7245951
Ans	2387590	5.4975635	50.6860037
Zag	7304742	99.0148418	46.8990710
Bor	1249728	34.4483785	37.8744233
Ula	1827295	28.4698572	37.0740539
Třeštice	441180	15.4584804	49.2487083
Klokočná	437112	14.7195534	49.9563235
Marcação	301298	-35.0091114	-6.7512610
Hol	412354	8.0223604	60.6036849
Gol	412357	9.0123017	60.7513391
Aso	3992907	131.0869792	32.9601065
Dyrøy	407762	17.6329431	69.0265501
Rao	3047101	-16.3338148	15.9865500
Sørum	406124	11.3016080	59.9779353
Jax	3065474	3.6124502	45.1718270
Buk	2863995	16.5185870	52.3530865
Městečko	436639	13.8824357	50.0683308
Lamaçães	4140529	-8.3892222	41.5401921
Jašiūnai	5540500	25.3100706	54.4345331
Těšetice	437043	16.1547649	48.8802879
Kin	4542100	127.9051763	26.4513210
Vid	1078450	17.3269027	47.2093559
Pržno	437785	18.3696690	49.6132211
Osa	1425718	55.4586755	57.2805313
Těšetice	437071	17.1301252	49.5950561
Erl	2168241	12.2029081	47.6998258
Uma	6521811	115.4772750	-8.4412279
Chwałków	6055215	16.6822544	50.8972987
Dębogóra	5555068	17.0857410	52.4972119
Runów	4258234	20.9374681	52.0135078
Urrós	5718032	-6.4525298	41.3385576
Bor	6319385	22.0764212	44.0934355
Dąbrówki	3202076	21.5982587	51.5892389
Wak	3710780	8.3540082	11.5884845
Soa	3822513	11.5790384	4.0046194
인헌 (Inheon)	3878898	126.9672057	37.4693736
Kwa	3710633	8.3872305	12.1522182
Lho	5320774	84.6849748	28.5368589
Lac Phébé	193922	-76.5166817	46.5855307
Ilm	3138667	11.3342098	50.9738938
İmran	1773792	34.8162138	39.1567526
Sig	6668191	-0.1637629	35.5253010
Pra	2502989	40.9701026	54.7259675
Plötz	2407369	11.9662526	51.6360799
Mau	1959873	83.4372425	26.0468558
Erk	1323525	20.0897043	47.6142027
Bor	438869	12.7862644	49.7403021
Bohdašín	439908	16.2293011	50.3432980
Aix	1216819	2.4035784	45.6161606
Val	436506	14.7594046	49.1369006
Risøy	7668251	9.5217663	58.9154659
Buk	438568	17.4661425	49.5067989
Aix	57877	3.3042071	50.4974542
Rih	3937129	37.2074352	48.2705503
Yde	2675785	6.5796057	53.1090175
Val	436522	16.1877403	50.3094563
Buk	437251	13.8574101	49.0202036
Sääsküla küla	351627	25.2349453	59.1067264
Sääsküla küla	354692	25.6976473	59.1625059
Teçaindá	2660041	-51.1308562	-21.9699122
Hay	5742602	144.8592466	-34.3889693
Ždiar	2275144	20.2141261	49.2680740
Sääsküla küla	351616	26.9637206	58.4130907
Veľká Lesná	2276219	20.4421016	49.3242720
Ora	1766003	139.4594176	36.2542360
Apelação	6521226	-9.1330303	38.8153910
Marcação	6210879	-35.0281380	-6.7516705
Žehra	2381997	20.7974018	48.9830825
Końcówek	7610518	15.4902696	51.0593698
Bor	1978406	44.0635478	56.3691547
Pržno	442411	17.9275468	49.3935342
