Fukui Prefecture	357112	136.2392701	35.8974749
Origny-en-Thiérache	153473	4.0122971	49.8845462
Leningrad oblast	176095	32.9508090	59.8734844
Giel-Courteilles	3285256	-0.2023424	48.7637705
Bois-Sainte-Marie	3337467	4.3551077	46.3344843
Neuvy-Grandchamp	3061839	3.9356437	46.6003373
Roz-sur-Couesnon	144974	-1.5888478	48.5922353
Crozes-Hermitage	66525	4.8401721	45.1024110
Autruy-sur-Juine	149641	2.0905188	48.2786011
Sant'Andréa-di-Bozio	2649880	9.3089333	42.2749778
Sainte-Fortunade	104491	1.7630433	45.2052017
Bouchamps-lès-Craon	1730501	-0.9821610	47.8074875
Longtan District	3425979	121.2094481	24.8466795
Baillet-en-France	901107	2.3053854	49.0592241
Kaposszerdahely	1367979	17.7584429	46.3241219
Sant'Albano Stura	43189	7.7198803	44.4963925
Bac Ninh province	1902690	106.1091308	21.1165373
Texenna District	6820029	5.7708895	36.6956642
Vicente Guerrero	6037861	-97.1730006	18.5356298
Municipio Crespo	3919034	-69.1697846	10.3117867
Vicente Guerrero	5606594	-103.9463726	23.7271859
Longtan District	2764051	126.6065423	44.0585441
Mackenzie County	7087527	-117.0006260	58.6731030
Ashnavieh County	6554887	45.0144487	37.0902845
powiat garwoliński	2694458	21.6527943	51.8266832
Pingjiang County	3202465	113.6659924	28.7678037
Cismon del Grappa	46381	11.7455741	45.9260918
Fengxiang County	3048910	107.4002615	34.5472683
Guthmannshausen	2410089	11.3593585	51.1327658
Prata d'Ansidonia	41913	13.6188384	42.2773629
La Celle-Saint-Cyr	1083861	3.2908482	47.9803617
Changxing County	3149734	119.8344728	30.9482784
Salisbury Island	6127123	-76.9408006	63.5255149
Zhonghe District	2783060	121.5053258	24.9898829
Microrregião de Cuiabá	5011610	-55.9073395	-15.9615000
gmina Górowo Iławeckie	2981500	20.3772746	54.2937314
Microrregião Guanhães	2235332	-42.9619890	-18.6315001
Obernburg am Main	395322	9.1108369	49.8241086
powiat pyrzycki	2662787	14.9671234	53.1241414
powiat jarosławski	2647747	22.7994014	50.0247853
Jingchuan County	2696778	107.4656728	35.3514651
Monreal del Llano	346519	-2.7734791	39.5600872
Quattro Castella	43380	10.5110478	44.6244651
Paksong District	5831747	106.4455953	15.0745096
Arroyo de San Serván	342312	-6.4545736	38.8421369
Gurgaon District	1943049	77.0386328	28.0947172
Puebla de Arenoso	341211	-0.5874516	40.1001854
Koriukivka Raion	1753452	32.4156485	51.8341812
Little Otter Lake	3410734	-80.6803212	46.8209295
White Hearts Pond	1770813	-53.5185435	47.3206965
Nedre Sulevatnet	5130197	8.1167349	61.1422613
Estero Santa Rita	5830988	-87.4806576	12.8047769
Quinnipiac River	270144	-72.8843401	41.3548116
Harding Township	6603188	-74.5020923	40.7436469
Étang du Haut Tillot	3264127	4.1828205	48.1008777
Fiskelausvatnet	5176525	5.8498886	58.6998535
Naussac-Fontanes	5812018	3.7855069	44.7703424
Steindalsvatnet	5227586	5.5347856	60.2649650
Nonsvardtjednet	5130420	8.3388980	61.1848753
Soleifletvatnet	3964748	6.9674850	60.8253599
Krokvatnet, ytre	6283506	8.6410883	63.6928710
Plan d'eau des Ténières	2655194	0.1542824	47.2607565
Lagoa de Montinho	1376944	-8.5765355	40.3935559
Vestre Fjellvann	6286641	8.2809106	58.3025662
Lulitmakkalattu	7192588	23.2662160	68.9991686
Laguna Bustillos	7575269	-106.7571625	28.5591281
Papuaa Reservoir	1575853	-159.4617037	21.9740080
Flying Post Creek	4031982	-83.2348412	48.4432599
Little Otter Lake	932873	-79.5658317	46.7208395
Lower Spring Lake	4057930	-88.5737159	42.8798247
Parroquia Laurel	2649703	-79.9175229	-1.8104964
Lower Spring Lake	236742	-89.3479561	41.2920995
Mudehe Reservoir	6290588	104.1514026	23.3940737
Ravalli Potholes	3687899	-114.1639065	47.2951359
Municipio Tomave	4137631	-66.2836457	-20.1071091
Namhkam Township	5996759	97.5661385	23.7151862
Colorado Springs	113141	-104.8054597	38.8780807
Loch an Eilein Mor	3676584	-5.5001568	55.7278352
Municipio Guaqui	4500575	-68.8304928	-16.5991247
San Simón parte baja	1343042	-75.2796757	4.4246692
Krishnapurbirta	7616213	86.2719156	26.6542251
Sankhupati Chour	7709566	85.5629804	27.5713634
Gonghe Reservoir	1968118	111.7248763	30.9835696
Huntingdonshire	295351	-0.2235298	52.3710879
Lac du Brouillard	1478993	-75.2612428	48.0468368
Salisbury Island	3240943	56.2017054	80.8902560
Mogilev District	62147	30.0551436	53.8550627
Sudersandsviken	7100644	19.2553922	57.9445716
Boca de Santa Cruz	7812317	-81.9210757	23.1561842
Robertson Island	3139354	-45.1466517	-60.7860746
Isla Londonderry	5141690	-70.9420913	-55.0635950
Islas Cueri-Cueri	6441996	-74.5736991	-51.6081251
South Burlingame	7753621	-122.6828555	45.4672389
Nong Het District	5831736	103.9063408	19.5958029
Fort Leonard Wood	139848	-92.1693303	37.7011399
Główczyn-Towarzystwo	6626027	20.6977801	51.7267120
Sant Andreu Salou	344933	2.8253233	41.8699582
Colinas del Cerro	5297073	-64.2429690	-31.3787286
Palmeiras do Vale	6148778	-42.0598141	-17.6531756
Wolfmannshausen	3097039	10.4618032	50.4221516
Pedanía de La Alberca	4062926	-1.1434046	37.9307421
Carvalho de Brito	2951835	-43.8660032	-19.8755367
Dundalk No. 3 Urban	6974453	-6.4119414	53.9967834
Colonia 10 de Abril	4680442	-97.3130202	20.4588155
Swords-Seatown ED	5513610	-6.1966821	53.4581983
Zhongxin Village	3353238	120.6910119	24.1021600
Steinheim am Main	3281156	8.8995412	50.1078713
Napili-Honokowai	119162	-156.6756047	20.9717545
Hillsmere Shores	133176	-76.4931552	38.9310697
Collazos de Boedo	340619	-4.4889508	42.6380926
São Pedro dos Ferros	314807	-42.5769766	-20.0736178
Staraja Zhukovka	3279218	46.5152089	52.2008522
Cimanes de la Vega	346052	-5.5988435	42.1076914
Bom Jesus da Penha	314767	-46.5485834	-21.0070000
Novobakhmutivka	3941317	37.7892093	48.2492373
Novobakhmutivka	3941318	37.6192293	48.2254346
Boa Vista do Incra	242466	-53.4828501	-28.8865001
Marina Reservoir	4621282	103.8651322	1.2957047
Ballymoneen West	3917091	-9.1186065	53.2646060
Portal Santa Rita	6953614	-49.3580648	-16.7183657
Tullynasharragh	4594225	-8.1582632	54.2296592
Vila Osvaldo Rosa	6888673	-49.2319603	-16.6659858
Poulacapple West	5485034	-7.4587821	52.4999152
Bawnmadrum North	5336929	-7.7630008	52.9047949
Ballysheedy West	5542075	-8.6241337	52.6281446
Govan Mbeki Ward 26	3665889	29.4693088	-26.4924623
Clashdermot West	6205111	-8.0063513	51.9369617
Carnakelly South	6192797	-8.6509925	53.2913916
Longtown Demesne	2119202	-6.7201780	53.2792730
Knockrobin Lower	2473383	-6.3948787	52.6009112
Tullynasharragh	5494185	-8.2403725	54.3153794
Vila Campo Neutro	4656398	-51.7065427	-17.8774806
KG Großjedlersdorf I	5853712	16.4137259	48.2810378
Ballykerin Upper	5810202	-7.7144005	52.1573723
Pinjarra Station	6217346	134.7515259	-32.0609061
Castlearmstrong	4155904	-7.7350825	53.3161354
Engenho de Dentro	5520307	-43.2974775	-22.9019730
Letterlicky East	6026976	-9.4272927	51.6342245
Moribaia section	7410265	-13.1925864	9.0095800
Caistor St Edmund	921714	1.2989061	52.5883365
Gortnahimrissan	5984877	-8.4000727	53.2788715
Barraderry North	4511832	-6.6320850	52.9123345
Upper Winchendon	3796971	-0.9260746	51.8182405
Les Petits Champs	7300802	-0.8761476	48.5453432
Little Livermere	4498068	0.7434121	52.3264619
Salzfurtkapelle	2265481	12.1907186	51.6997880
Ballyrobin North	6152714	-8.0975801	51.8246816
Granja Pouso Alto	5418160	-44.1911215	-19.9678268
Leština u Strmilova	435527	15.2207549	49.1397065
Oudtshoorn Ward 6	6581035	22.2457101	-33.5826310
Dannhauser Ward 11	3646437	30.1887341	-27.9096379
Govan Mbeki Ward 17	3665879	29.0873111	-26.4664328
Luiz Ângelo de Souza	3111951	-49.1946750	-18.7256034
Ballyglass North	4141787	-8.4945313	53.6793978
