Estrées-la-Campagne	172060	-0.2495002	49.0063230
Ouilly-le-Tesson	279234	-0.2169114	48.9912887
Villers-les-Pots	116871	5.3442558	47.2118949
Chernihiv Oblast	71249	31.8362558	51.3623091
Bellegarde-du-Razès	2000408	2.0480148	43.1061685
Allègre-les-Fumades	2930033	4.2519916	44.2010414
Ruillé-en-Champagne	107474	-0.0938576	48.0587591
Champrond-en-Gâtine	2078342	1.0894037	48.3992140
Rilly-sur-Vienne	173136	0.4978175	47.0526992
Seifhennersdorf	418708	14.6123096	50.9381102
Corneliano d'Alba	43529	7.9536224	44.7358398
Ronchi Valsugana	46817	11.4267370	46.0776539
Rocchetta Ligure	43454	9.0565470	44.6935024
San Jorge Nuchita	5999765	-98.0925707	17.6859837
Santa Inés del Monte	6000008	-96.8545215	16.9223440
San Mateo Cajonos	5999854	-96.2010743	17.1542828
Sidi Ali District	6822064	0.4916617	36.0812385
Lardjem District	6822761	1.4502797	35.7606589
Reguiba District	5144302	6.3609636	33.9575464
Pachalik d'Azilal	5146329	-6.5758709	31.9584963
Zakharivka Raion	1754411	29.7400766	47.3493781
Breisach am Rhein	70133	7.6202109	48.0226031
Stein-Bockenheim	1248630	7.9477154	49.7633580
Unterfrauenhaid	109518	16.4949824	47.5587441
Landkreis Goslar	62669	10.3478362	51.8472875
Aiello del Sabato	40831	14.8148181	40.8817680
Villa San Secondo	43919	8.1438821	44.9961777
Noventa Padovana	44938	11.9698885	45.4132150
Saybagh District	5663100	87.4720029	43.7064457
Maojian District	3206791	110.7800029	32.5374645
Viana de Jadraque	340151	-2.7548923	41.0385849
Sivas Belediyesi	6894338	37.0203421	39.7459050
Jianchang County	2769896	119.8733999	40.7570776
Iberville Parish	1836611	-91.3157819	30.2604745
Micereces de Tera	348900	-5.8599033	41.9791516
Dong Anh District	7114815	105.8463590	21.1367358
Villalba de Rioja	341707	-2.8902116	42.6072593
Laguna del Diario	2461942	-55.0077351	-34.9016902
Parroquia Macapo	3446836	-68.4496141	9.8331590
Hondhalstermeer	1375588	6.9475164	53.2441419
Midden-Groningen	7857978	6.7795735	53.1846736
Petit lac Cabasta	185852	-74.5267636	47.5077435
West Cameron Lake	3252557	-81.5659505	46.4957552
Municipio Escoma	4499651	-69.1379343	-15.6362277
Ussiranniak Lake	2636598	-60.2615941	55.4315023
Adhaim Reservoir	3830753	44.5118876	34.6330468
Koldedalsvatnet	5140942	8.1525736	61.3749264
Laguna de Olomega	3467914	-88.0606783	13.3103967
Markiezaatsmeer	899574	4.2578844	51.4617132
Kamionka-Kolonia	2813455	22.3459417	50.4360969
Glamslandvatnet	6186565	8.3289523	58.2436278
Ragnhildtjernet	5379013	9.4840825	60.9471087
Stor-Abborrtjärnen	1981928	20.6919546	64.2867709
Aparecida d'Oeste	298023	-50.9192500	-20.4780001
Riacho de Santana	362427	-43.0240711	-13.6352333
Lough Atickipple	2654713	-8.8124482	53.0091448
Gornja Koritnica	7256109	22.3120160	43.1449140
Vuoldeluobbalat	7204967	22.9302441	69.6003462
Monacillo Urbano	4468250	-66.0803137	18.3788783
Pennichuck Brook	3090583	-71.4691684	42.7971579
Silversheen Lake	1209378	-78.0860215	45.2976718
South Beaver Lake	897249	-78.7817156	44.7846068
Papineau-Cameron	7351752	-78.4749837	46.1962250
Upper Joffre Lake	5507903	-122.4766150	50.3471485
Oracle State Park	5822859	-110.7271230	32.6201042
Derryeegan Lough	2924616	-9.9567150	51.7352081
Donja Kupinovica	7247656	22.0392890	43.0605243
Cumberland River	5731340	-88.2170621	37.1116241
Pipara Pokhariya	6810333	85.2631050	26.9836940
Quinces Long Lake	3170695	-61.7403298	45.1452221
Commune Anse-à-Galet	387083	-72.9164624	18.8126604
Stockbridge Bowl	309321	-73.3193721	42.3319655
Greenstreet Lake	5998328	-111.5425187	54.1926678
Alcocer de Planes	347419	-0.4019931	38.7962217
Huliaipole Raion	1738024	36.3418021	47.6934975
Fagerholmsviken	7162799	18.3992394	59.2652417
Magtotdok Island	7140770	119.8316141	11.9830392
Petermann Island	2986750	-64.1429087	-65.1724903
Town of Westport	4014904	-89.4431523	43.1557029
Riacho de Santana	301061	-38.3547642	-6.2813301
Lao Ngam District	5831713	106.1919223	15.4587163
Nieuw-Beijerland	2712556	4.3741899	51.7999406
Barrio San Carlos	6598459	-73.0244851	5.8337980
Barrio Alcira Sur	2834658	-65.7830713	-28.4974438
Riacho de Santana	6234584	-38.3547642	-6.2813301
Aparecida d'Oeste	5683034	-50.9192500	-20.4780001
Vinohrady nad Váhom	2205545	17.7729162	48.3166994
