Şavşat	1838467	42.3690090	41.3029919
Špičky	438071	17.8056460	49.5448072
Jenő	1361444	18.2522377	47.1027000
Pěčnov	437200	13.9380031	49.0540353
Pyhtää	2472595	26.6638832	60.4126455
Černín	437290	16.0263032	48.9877311
Hošťka	438862	12.5612020	49.7129324
Uông Bí	6908463	106.7705377	21.0757940
A2	2796575	-64.3181318	59.7808330
Ågsjön	7124520	16.1091465	60.7841828
Drągów	6240142	17.4870382	51.4168209
Łączyn	6150793	20.2840990	50.6092715
Märkiö	17980	24.6894094	60.5300042
Măcărești	1661171	27.9818439	47.0738725
Siółko	6823326	23.5296346	53.7329067
Tašuľa	2386776	22.1525500	48.6663535
Sásová	3507025	19.1590123	48.7683531
Obłuże	2606796	18.5161102	54.5588171
Doły	6856112	22.7844827	53.4751793
Tašuľa	2386746	22.1525500	48.6663535
Loučná	434770	14.8229867	50.8449994
Sásová	2265285	19.1580813	48.7663696
Špičky	431614	17.8056460	49.5448072
Pěčnov	430479	13.9380031	49.0540353
Černín	432683	16.0263032	48.9877311
Brťoví	433682	16.3696276	49.5321529
Hošťka	424579	12.5895333	49.6939521
Hoštěc	427376	12.8245496	49.9957415
A2	7346185	-99.1798072	19.3056487
Doły	3295419	20.0174563	50.1680493
S	1142154	11.1310005	49.4191867
Gawłów	6060518	20.4659782	50.0263076
Doły	6081377	20.6860851	49.9222965
Kechoula كشولة	2820970	-9.2424907	31.5329927
