Grañón	340191	-3.0228746	42.4388422
Kárász	575388	18.3107957	46.2691061
Sütçüler	1827193	31.0510308	37.5538419
Qardho قرضو	1720129	49.5668319	9.4249997
Zálesí	437062	15.7861621	48.9658721
Chudíř	441966	15.0032723	50.3074803
Přelíc	440980	14.0440788	50.2070674
Neuměř	439206	13.0713335	49.6056684
Gojō	3248173	135.7708409	34.2455714
A1	2795960	-64.5218912	59.7567784
Häähkäjärvi	7323003	25.0800548	63.2906094
Świńczów	3262664	19.8810105	50.1817040
Fåsjön	6231033	14.9718265	59.5942550
Białężyce	4093589	17.5341426	52.3063533
Karłów	6242432	16.3583248	50.4680563
Lúčina	2320251	21.4266785	48.8939417
Łasków	7119428	23.9410356	50.6330788
Pańków	7064469	23.3455505	50.5176453
Beça	4179934	-7.7136410	41.6873255
Lúčina	2320131	21.4266785	48.8939417
99	3400452	120.9964595	14.6550317
Květín	423391	16.9069429	49.8075617
Přelíc	425151	14.0440788	50.2070674
Chudíř	434850	15.0032723	50.3074803
Neuměř	423902	13.0713335	49.6056684
Étoug-ébé	3091709	11.4758971	3.8521362
99	2995278	121.0022227	14.5404000
A1	7346184	-99.1798773	19.3056891
Sabbah صباح	2498876	-7.0334916	33.8126055
