Bénestroff	1152555	6.7557668	48.9083694
Begnécourt	941599	6.1624822	48.2094610
Navasfrías	346920	-6.8196630	40.2890857
Chavanac	1259400	2.0954608	45.6168463
Bagnaria	43671	9.1408253	44.8267924
Cimballa	339789	-1.7709300	41.0900871
Überlingen	2784807	9.2205928	47.8023152
Trévillach	2406387	2.5099015	42.7094980
Nagyhalász	1453502	21.7600984	48.1144262
Nagybudmér	575102	18.4420025	45.9369641
Cunelières	81939	6.9934047	47.6258512
Backnang	165637	9.4281036	48.9474300
Sablaale	1720133	43.4794898	1.2423280
Cuauhtémoc	5605718	-102.3534765	22.4605139
Cuauhtémoc	5605721	-99.1483149	19.4326044
Cuauhtémoc	5605720	-103.5818488	19.3385428
Yeoju-si	2409187	127.6441288	37.2869072
IJmuiden	337640	4.5780060	52.4542010
Königshain	1311108	14.8621187	51.1836487
La Truchère	2415746	4.9592902	46.5133693
Dlažkovice	439638	13.9725446	50.4618596
Rianápolis	334546	-49.4290121	-15.4806706
Bindlach	1071015	11.5913298	49.9989105
Mossâmedes	334607	-50.1471496	-16.1780923
Itapirapuã	334512	-50.7568817	-15.7396616
St. Peter	136859	-93.9654611	44.3271689
Kmetiněves	440931	14.1537292	50.3140223
Mutějovice	442394	13.7093699	50.1976016
La Rothière	3003103	4.5757504	48.3380224
Kalafgan	6566789	69.8946020	36.7911026
Csólyospálos	1130380	19.8425345	46.4278678
La Bauche	74545	5.7708350	45.4812057
gmina Sońsk	2706407	20.7147558	52.7664065
Nebanice	439444	12.4658363	50.1276853
Banfield	2537834	-58.3965322	-34.7442757
Hügelsheim	907162	8.1098569	48.7987860
San Xoán de Río	339838	-7.3002329	42.3822986
Leimbach	1171869	6.2608709	50.0268035
Giudecca	2683672	12.3182621	45.4260821
Obergösgen	1683563	7.9526968	47.3633477
Lac Baker	3296788	-74.6469199	49.5509664
Lac à Cardus	6175297	-71.1185970	45.7922579
Lac Périgny	1567784	-70.4684106	48.2143610
Lac Chaud	1934678	-64.7038462	48.3192470
Lac Diode	3102943	-73.8949153	48.8297513
Dean Lake	3407648	-80.9466197	46.8734113
Malahide	2911993	-80.9492666	42.5624999
Östra Ingsjön	56224	12.3813529	57.6146360
Tönnebrosjön	2367954	16.9825586	61.0322890
Río Bermejo	1638246	-60.2704508	-25.4757688
Lac Baker	1839944	-68.6822396	47.3594245
Lac Canne	3097430	-73.4023527	48.3876218
Douala VI	3831995	9.6991461	3.9768022
